timestamp,prediction,confidence,yaw,kp,kd
24.73,DrySand,90.66,0.05999999865889549,2.0,0.2
24.98,DrySand,90.66,0.05999999865889549,4.5,0.9
25.21,DrySand,90.66,4.690000057220459,4.5,0.9
25.6,DrySand,90.66,4.559999942779541,4.5,0.9
26.64,DrySand,90.66,10.3100004196167,4.5,0.9
27.78,DrySand,90.66,5.130000114440918,4.5,0.9
28.84,DrySand,90.66,0.5,4.5,0.9
29.9,DrySand,90.66,-2.630000114440918,4.5,0.9
30.86,DrySand,90.66,-4.130000114440918,4.5,0.9
31.88,DrySand,90.66,-5.059999942779541,4.5,0.9
32.88,DrySand,90.66,-5.690000057220459,4.5,0.9
33.89,DrySand,90.66,-7.559999942779541,4.5,0.9
34.96,DrySand,90.66,-8.1899995803833,4.5,0.9
35.98,DrySand,90.66,-8.630000114440918,4.5,0.9
36.99,DrySand,90.66,-8.630000114440918,4.5,0.9
38.04,DrySand,90.66,-8.4399995803833,4.5,0.9
39.08,DrySand,90.66,-8.6899995803833,4.5,0.9
40.19,DrySand,90.66,-9.25,4.5,0.9
41.15,DrySand,90.66,-8.75,4.5,0.9
42.24,DrySand,90.66,-8.5,4.5,0.9
43.37,DrySand,90.66,-7.880000114440918,4.5,0.9
44.52,DrySand,90.66,-6.809999942779541,4.5,0.9
45.7,DrySand,90.66,-4.880000114440918,4.5,0.9
46.82,DrySand,90.66,-2.690000057220459,4.5,0.9
47.97,DrySand,90.66,-1.309999942779541,4.5,0.9
49.03,DrySand,90.66,-1.5,4.5,0.9
50.18,DrySand,90.66,-2.940000057220459,4.5,0.9
51.34,DrySand,90.66,-2.940000057220459,4.5,0.9
